H	M
4558.47412	551.136
4591.64063	553.63989
4623.65015	543.75151
4653.74414	565.94235
4667.7854	556.52226
4693.72681	558.87195
4736.63184	559.19082
4750.62549	555.51532
4793.62305	568.94613
4823.677	544.50904
4858.59961	565.89506
4873.60083	562.65921
4916.56323	560.50957
4931.5481	572.76443
4976.46436	567.38613
4990.55786	562.66902
5037.52246	564.53224
5072.45044	565.15689
5086.46216	576.30844
5108.50464	573.66406
5151.33472	570.92492
5167.32715	578.8296
5212.30469	577.77362
5242.31885	575.69297
5276.25513	573.7227
5308.35083	581.23627
5341.22607	584.45698
5354.2915	589.40187
5402.24902	583.62476
5415.19507	583.38614
5439.23706	612.53895
5479.12622	585.69472
5514.09595	572.82108
5527.21753	584.9221
5551.24536	585.13683
5578.13379	600.30138
5605.12183	596.4642
5630.15649	587.7301
5677.12793	597.8452
5691.09814	598.18148
5736.92969	597.63303
5750.83447	596.07633
5774.82544	602.32227
5801.79419	614.82289
5829.78125	596.60584
5870.8645	601.81707
5884.80371	610.71884
5910.84448	601.70759
5958.7876	612.90509
5972.75928	601.70556
5995.79346	605.79824
6036.72852	605.41464
6069.74438	601.62841
6083.71606	624.9462
6107.7749	611.59338
6131.75952	619.92772
6178.73071	617.37475
6191.69482	627.23915
6214.65576	605.58616
6259.60474	616.58475
6294.43994	623.95825
6327.41235	610.58109
6359.50293	615.87098
6375.44995	619.93757
6420.46362	622.71575
6434.4895	623.53412
6461.46313	631.97321
6503.37671	612.98199
6518.36499	636.76054
6544.42798	615.40077
6570.40942	627.88947
6595.3623	632.42113
6641.39526	627.10211
6676.28564	637.96063
6693.28833	628.5128
6737.29956	650.2141
6751.30688	618.88199
6776.33032	654.44221
6816.39136	639.61933
6829.11206	645.59366
6872.68018	636.51396
6903.64746	640.95573
6939.54321	640.43245
6952.6106	648.36541
6996.62866	648.15067
7027.47168	637.86426
7060.52002	638.91373
7074.45679	645.54022
7100.4873	653.15407
7126.51807	642.62924
7151.52344	649.68242
7195.39258	649.35682
7209.43823	663.45673
7233.427	655.47315
7277.50269	654.57723
7312.42651	650.76777
7326.45801	670.48394
7351.41626	651.97887
7395.32251	658.53376
7410.2771	644.81722
7452.1792	649.55103
7467.10962	663.2913
7491.16895	674.57637
7536.20166	667.78602
7571.20166	667.45542
7601.19116	669.79681
7616.13062	664.56239
7642.09692	655.19893
7667.08276	678.02077
7712.0459	645.1682
7726.01831	673.38045
7773.07373	667.84407
7814.00732	681.09001
7849.01465	662.79109
7880.07666	672.80332
7910.91235	672.1153
7924.89063	690.50338
7948.9209	668.58804
7971.86694	684.22502
8012.59741	694.0497
8026.57202	678.67438
8051.55103	673.05105
8098.62817	686.30075
8135.60229	679.52921
8149.59375	682.868
8191.62793	693.03939
8206.67773	672.3795
8255.56348	681.49327
8270.54443	684.58112
8296.44482	677.16686
8343.52344	693.24673
8359.57227	684.34651
8403.39063	688.62729
8435.50244	679.20981
8450.49365	678.95379
8495.42822	709.03624
8528.53174	690.30993
8562.39111	699.6096
8578.26465	694.2581
8624.17725	693.77911
8655.38428	690.46978
8669.34863	703.77601
8716.23486	705.02879
8729.2002	685.16374
8773.24365	699.37434
8788.20898	705.43557
8838.18408	705.51604
8851.24854	698.85291
8893.13916	710.9993
8907.15137	716.38448
8932.06006	685.58621
8977.16943	733.06551
8993.16797	695.93511
9036.19727	716.70792
9068.17139	693.44181
9100.13818	686.28702
9114.35059	694.02633
9158.7583	709.02463
9171.69922	697.35173
9216.83838	772.11791
9230.80908	679.84855
9255.69287	713.92862
9297.64307	711.24946
9331.7749	717.26701
9347.72021	725.05147
9370.65576	715.13785
9417.55615	703.4118
9433.58252	713.18911
9459.58398	731.43656
9484.55127	726.36172
9527.53271	732.69539
9556.47314	726.78509
9570.56982	722.37458
9616.56641	710.57225
9628.58838	722.61175
9671.42285	722.58905
9685.34766	716.19377
9730.37158	710.31881
9762.33936	724.43874
9795.27881	740.17851
9830.30469	734.37249
9863.33594	725.56839
9876.30566	721.1061
9901.28564	728.30501
9927.18604	732.27106
9974.23535	730.59759
9999.63477	713.80828
8999.71289	715.81023
9001.98535	754.09975
9101.39453	727.52797
9274.54053	713.225
9338.4917	718.22771
9452.22266	735.35413
9676.92822	721.5882
9751.82422	717.7002
9971.91113	699.40741
10131.95166	734.6032
10306.83643	739.25433
10376.82373	759.3599
10616.99365	731.29771
10681.99121	731.72479
10906.76807	747.78815
10981.81787	746.40087
11212.01416	765.20882
11371.67188	771.30674
11526.56641	768.88015
11711.4751	763.33059
11886.6377	768.24861
11956.57373	785.20299
12071.53857	776.81967
12191.57568	766.14396
12406.63086	783.86228
12591.53076	777.79111
12661.51758	810.46301
12896.35986	792.63678
12971.4502	806.36797
13211.49854	759.9013
13386.6123	784.94377
13551.59082	780.23284
13711.82617	794.61582
13891.97705	787.23127
14036.93311	817.99041
14106.92773	789.16767
14226.91846	802.95783
14436.98584	815.50053
14612.03027	798.31054
14786.91797	802.95328
14991.85107	801.93969
15167.0332	820.61517
15311.84033	799.42105
15386.89551	805.4466
15516.93066	804.07709
15716.93604	799.17581
15891.66064	814.04649
15976.44141	777.94045
16206.45068	820.69023
16376.3833	791.89729
16536.37109	799.58087
16706.44629	807.21924
16896.46094	814.31533
17066.3418	816.46579
17221.23145	793.70945
17391.29395	790.91817
17471.28906	798.61964
17721.32617	817.68551
17886.28516	792.70501
18061.41797	813.90039
18211.47852	796.17454
18396.72266	778.49685
18576.7041	784.23326
18641.59375	796.61556
18756.53906	808.07815
18876.61035	794.22179
19136.53809	800.92143
19301.64551	773.84324
19486.46875	807.04755
19656.41992	785.95834
19866.4541	823.07519
20056.3291	782.4327
20221.44922	778.38803
20396.40234	790.70827
20550.98926	786.5949
20735.84082	768.96112
20900.82813	801.96846
21090.72754	762.28925
21270.63184	793.22173
21470.71094	788.51917
21540.74707	792.30597
21670.76855	802.75289
21910.68066	799.32577
21980.63965	799.67281
22215.66016	778.71756
22285.75	786.27003
22515.66602	782.87269
22690.61426	801.17112
22891.2959	782.47707
22961.37305	810.81293
23211.25684	786.13639
23381.39941	816.19305
23451.35938	785.24563
23681.34766	797.61336
23866.28711	813.60401
24036.16895	804.06798
24201.22461	759.37597
24276.23438	807.18653
24511.28516	792.94234
24586.28125	799.32235
24711.30078	780.20774
24836.38184	792.12272
24961.34082	767.16864
25210.7959	784.77514
25285.75293	811.59366
25525.74219	786.25645
25700.85938	775.10904
25880.80469	821.00889
25950.77637	801.08874
26075.75293	801.71836
26195.62109	809.49618
26420.67871	792.21656
26585.64063	820.6421
26770.71875	763.35943
26850.67383	829.36198
27065.76953	819.626
27265.80176	813.4321
27446.3584	788.03486
27611.51563	801.15409
27681.49512	820.64814
27916.60254	787.72203
27981.60938	817.56277
28201.58203	825.46106
28391.58789	813.9347
28461.61328	786.11414
28701.43066	782.51198
28766.47363	792.71124
29011.65332	806.16926
29171.62305	810.06344
29366.37598	810.9496
29526.61719	785.30586
29701.26074	807.85365
29916.95898	778.21189
29999.49121	772.78337
-8999.23633	-681.47058
-9001.69189	-719.36964
-9038.14844	-739.08011
-9123.42529	-712.54422
-9342.77783	-718.15448
-9506.81934	-720.29267
-9706.69922	-730.33382
-9786.71484	-724.28592
-10011.80762	-735.37815
-10172.00488	-739.81244
-10346.77148	-740.02437
-10511.76904	-745.01195
-10686.89307	-752.71225
-10861.78076	-746.47352
-10936.77148	-759.68003
-11151.73584	-777.71038
-11226.80859	-740.78058
-11436.58496	-757.18476
-11616.50586	-764.1479
-11796.40869	-777.98619
-11946.57129	-794.50368
-12116.47314	-763.54348
-12281.48242	-781.04057
-12441.56641	-781.43811
-12621.40967	-807.43567
-12801.35303	-779.15238
-12876.45068	-789.29772
-13116.52148	-786.57781
-13291.52246	-787.76504
-13461.5542	-781.70999
-13526.5332	-771.4412
-13737.02783	-805.96561
-13942.20361	-800.1018
-14127.34473	-814.95329
-14197.28613	-819.16299
-14442.22266	-814.53145
-14637.25732	-790.08243
-14792.20654	-800.97658
-14862.19189	-797.80157
-15067.1748	-794.88484
-15237.17627	-792.56955
-15317.18262	-790.6615
-15582.28809	-806.49755
-15667.18359	-794.67068
-15797.17139	-799.94859
-16016.80518	-799.02148
-16176.60059	-819.31987
-16251.53076	-801.60788
-16496.59863	-830.66846
-16666.54004	-804.21429
-16726.5791	-798.60677
-16941.74902	-824.17397
-17011.68262	-814.69192
-17226.67383	-805.14062
-17301.68555	-798.87606
-17531.62695	-801.25395
-17706.625	-822.32243
-17866.58594	-781.67158
-18041.52148	-806.92072
-18206.55664	-803.08023
-18281.5918	-802.91818
-18526.80469	-799.92198
-18707.02246	-798.46906
-18891.74512	-846.56843
-18971.75098	-786.7419
-19196.95508	-830.7039
-19366.73047	-786.77499
-19441.76074	-801.05481
-19571.79883	-804.47615
-19811.83203	-816.77245
-20011.70605	-788.00423
-20176.77051	-807.18486
-20336.93262	-794.7844
-20516.75293	-803.26251
-20701.45117	-797.81606
-20856.48535	-802.32753
-20936.53711	-817.36082
-21166.52637	-780.71266
-21336.58105	-801.89822
-21411.53809	-786.23815
-21621.70996	-806.95502
-21696.41895	-801.13456
-21941.61719	-805.89256
-22106.42969	-811.93342
-22256.54102	-773.14891
-22441.61621	-797.64265
-22606.46289	-793.84744
-22681.57422	-808.00785
-22806.84082	-804.39267
-23027.05078	-801.78866
-23102.01563	-785.81211
-23337.00195	-811.56932
-23507.02246	-781.69308
-23582.04395	-825.24795
-23812.05566	-813.14697
-23981.8125	-797.24738
-24171.94727	-802.2587
-24251.99512	-792.85079
-24377.12793	-807.41418
-24502.18066	-807.11402
-24742.01465	-780.91671
-24907.00977	-790.89603
-24981.93066	-788.47353
-25216.73926	-791.72971
-25401.53516	-802.77656
-25471.61719	-803.12542
-25691.56348	-813.68743
-25856.52539	-800.25809
-26036.56152	-795.45319
-26216.57422	-800.84692
-26396.41016	-770.25934
-26556.38184	-808.90571
-26631.45801	-805.97884
-26861.48828	-808.55806
-27026.5459	-838.84553
-27096.61133	-794.86788
-27331.88281	-815.91801
-27407.11523	-820.58755
-27652.26074	-826.14439
-27822.4248	-810.69199
-27987.43164	-795.81799
-28172.45703	-798.58216
-28352.36328	-784.46222
-28417.36133	-800.67811
-28642.36914	-788.76396
-28812.19922	-808.97881
-28987.39551	-776.50492
-29157.33105	-797.14909
-29337.4375	-789.86241
-29412.46484	-775.46247
-29547.3457	-792.05636
-29766.97559	-782.17463
-29999.4834	-805.17722
