H	M
-2327.60596	-1.09471E-4
-2283.10278	-1.0809E-4
-2247.08411	-1.07709E-4
-2217.16028	-1.07881E-4
-2183.09192	-1.0569E-4
-2153.14294	-1.07568E-4
-2119.22144	-1.07232E-4
-2105.20239	-1.07339E-4
-2059.25403	-1.05019E-4
-2046.20508	-1.06193E-4
-2001.19098	-1.03546E-4
-1964.16547	-1.05847E-4
-1949.14496	-1.03313E-4
-1903.17206	-1.03975E-4
-1874.10712	-1.03779E-4
-1838.18781	-1.0565E-4
-1824.25073	-1.04171E-4
-1779.11682	-1.01624E-4
-1764.16754	-1.03235E-4
-1719.33392	-1.00849E-4
-1705.3598	-1.03123E-4
-1680.40057	-1.01739E-4
-1638.40826	-9.91602E-5
-1624.34918	-9.98545E-5
-1579.45258	-9.88386E-5
-1544.24402	-9.78641E-5
-1511.29059	-9.26735E-5
-1478.27582	-8.82304E-5
-1463.33002	-8.42292E-5
-1437.18842	-7.74055E-5
-1413.25372	-7.6195E-5
-1368.37793	-7.05036E-5
-1337.23297	-6.58722E-5
-1302.24518	-6.62819E-5
-1289.26837	-6.26695E-5
-1266.19037	-6.34257E-5
-1217.29462	-6.06606E-5
-1205.25433	-5.91489E-5
-1164.26129	-5.79043E-5
-1149.39301	-5.59927E-5
-1103.42432	-5.40092E-5
-1090.43976	-5.49848E-5
-1068.4549	-5.20919E-5
-1022.58356	-5.21996E-5
-991.45477	-4.99279E-5
-958.47818	-4.86913E-5
-922.64639	-4.7162E-5
-907.59085	-4.62595E-5
-865.7764	-4.59698E-5
-851.57278	-4.45869E-5
-829.50546	-4.4543E-5
-786.67795	-4.29831E-5
-771.5506	-4.12887E-5
-725.46512	-4.02447E-5
-690.59296	-3.9579E-5
-658.5787	-3.73002E-5
-623.63837	-3.80564E-5
-590.70804	-3.51695E-5
-574.69016	-3.63722E-5
-548.69827	-3.52791E-5
-522.68034	-3.19988E-5
-496.73744	-3.10455E-5
-472.74704	-3.12385E-5
-449.78061	-3.02549E-5
-425.76526	-2.82247E-5
-381.72948	-2.78139E-5
-366.7084	-2.6589E-5
-321.8098	-2.53125E-5
-291.79387	-2.55396E-5
-259.74773	-2.27362E-5
-224.78458	-2.15013E-5
-209.85894	-2.06487E-5
-185.86533	-2.06096E-5
-144.86253	-1.94516E-5
-130.78757	-1.89682E-5
-105.83278	-1.6978E-5
-61.75942	-1.45365E-5
-46.76813	-1.46199E-5
0.24117	-1.12218E-5
15.19735	-8.86093E-6
42.08088	-8.90535E-6
86.10851	-2.88475E-6
99.99232	-3.21632E-6
139.13621	-2.80894E-6
175.14552	5.15152E-7
209.02711	3.12896E-6
226.18632	3.37898E-6
269.01503	6.28886E-6
301.84654	7.89354E-6
315.85069	9.7127E-6
357.92189	1.04948E-5
371.79552	1.0681E-5
395.69746	1.42257E-5
442.66158	1.43621E-5
456.70189	1.63972E-5
498.58324	1.58495E-5
513.71941	1.76974E-5
559.54367	1.8803E-5
595.45847	2.07071E-5
629.29376	2.33047E-5
644.28119	2.26128E-5
670.2525	2.1814E-5
696.32346	2.39645E-5
721.39557	2.36376E-5
745.35559	2.36483E-5
789.31921	2.76902E-5
820.29733	2.88162E-5
855.94113	2.82909E-5
885.10001	3.05521E-5
916.99039	3.02067E-5
930.94772	3.17985E-5
953.9585	3.12158E-5
995.95984	3.23681E-5
1010.96521	3.3129E-5
1034.95831	3.35985E-5
1079.69952	3.56167E-5
1114.65643	3.72795E-5
1146.46918	3.79751E-5
1180.49792	3.69618E-5
1194.48627	3.88528E-5
1219.4295	3.9025E-5
1245.35651	3.93106E-5
1292.33167	4.12767E-5
1305.32001	4.06613E-5
1329.3443	4.16606E-5
1353.36609	4.18389E-5
1396.16724	4.41538E-5
1431.06238	4.3406E-5
1464.85455	4.52463E-5
1498.05072	4.69687E-5
1531.8783	4.69802E-5
1545.83997	4.78699E-5
1586.84619	4.81425E-5
1622.83978	5.08107E-5
1656.7666	5.05836E-5
1686.64685	5.1018E-5
1719.31482	5.23981E-5
1753.43665	5.28942E-5
1784.38678	5.3571E-5
1822.35577	5.3465E-5
1837.32672	5.41644E-5
1861.31085	5.52219E-5
1884.39136	5.56684E-5
1927.23083	5.6498E-5
1942.26697	5.71973E-5
1965.22296	5.63093E-5
1987.06201	5.8683E-5
2012.01978	5.80947E-5
2039.14191	5.75923E-5
2066.11609	5.96527E-5
2090.88623	6.0239E-5
2135.79822	6.1011E-5
2149.80713	6.11316E-5
2175.80969	6.22845E-5
2219.95081	6.31137E-5
2253.70959	6.48201E-5
2267.33154	6.3793E-5
2292.09351	6.41618E-5
2336.9895	6.54238E-5
2371.86743	6.66561E-5
2386.87976	6.62285E-5
2410.75037	6.77748E-5
2435.69177	6.74171E-5
2462.77722	6.73926E-5
2507.81213	6.93726E-5
2522.71985	7.0539E-5
2566.7616	7.03465E-5
2599.67175	7.29365E-5
2635.54456	7.38157E-5
2649.63611	7.31578E-5
2695.55652	7.50003E-5
2708.59814	7.49047E-5
2733.57593	7.34133E-5
2777.48853	7.63738E-5
2809.42334	7.72796E-5
2823.46313	7.62355E-5
2849.28247	7.75139E-5
2877.23462	7.88489E-5
2905.22583	7.95498E-5
2950.05872	8.01109E-5
2964.10632	8.07307E-5
2988.17224	8.05529E-5
3032.09827	8.08031E-5
3068.9054	8.27866E-5
3083.00708	8.24341E-5
3107.02209	8.37921E-5
3150.97083	8.51067E-5
3164.9187	8.50748E-5
3208.9032	8.65655E-5
3237.93567	8.75075E-5
3275.97351	8.84205E-5
3291.0271	8.8057E-5
3336.02356	9.02374E-5
3350.1106	8.96949E-5
3397.00403	9.22036E-5
3410.92981	9.11074E-5
3456.02661	9.13808E-5
3470.0199	9.40282E-5
3515.94641	9.61191E-5
3530.93591	9.52343E-5
3572.99719	9.77209E-5
3586.95886	9.72385E-5
3613.00073	9.61879E-5
3639.07239	9.83167E-5
3664.13647	9.84063E-5
3709.00012	1.01395E-4
3741.04614	1.00512E-4
3771.97681	1.04265E-4
3785.9856	1.01688E-4
3810.04614	1.02656E-4
3858.02136	1.04277E-4
3892.0127	1.06164E-4
3928.98816	1.06578E-4
3944.03247	1.05528E-4
3991.90942	1.08588E-4
4021.95593	1.09003E-4
4053.93835	1.10983E-4
4066.95471	1.10345E-4
4090.9248	1.09674E-4
4133.84692	1.10529E-4
4169.93726	1.1176E-4
4199.99634	1.13602E-4
4233.78101	1.14417E-4
4269.92896	1.14694E-4
4282.97583	1.15943E-4
4327.92163	1.1524E-4
4359.82251	1.15756E-4
4396.90405	1.16586E-4
4429.82324	1.16141E-4
4444.83447	1.17777E-4
4489.94165	1.17303E-4
4505.95947	1.18618E-4
4531.05273	1.16563E-4
4573.35693	1.20233E-4
4588.42554	1.18095E-4
4632.42407	1.20497E-4
4662.39136	1.19533E-4
4696.38428	1.20828E-4
4711.3584	1.17531E-4
4753.38013	1.20465E-4
4790.45313	1.21214E-4
4825.35962	1.21147E-4
4839.3938	1.19006E-4
4880.30176	1.19825E-4
4915.37012	1.19081E-4
4930.31396	1.21128E-4
4971.29248	1.22347E-4
5001.31934	1.21908E-4
5035.37207	1.22839E-4
5070.37207	1.23253E-4
5086.30444	1.2187E-4
5129.09326	1.22428E-4
5160.14697	1.23684E-4
5193.19482	1.24415E-4
5208.17773	1.24399E-4
5235.10352	1.23781E-4
5262.04004	1.23349E-4
5286.08374	1.22417E-4
5329.11108	1.26382E-4
5360.09302	1.22179E-4
5393.01196	1.25476E-4
5407.9751	1.23138E-4
5454.06519	1.24692E-4
5469.98096	1.22705E-4
5514.11792	1.25536E-4
5551.03906	1.26171E-4
5562.06396	1.24265E-4
5600.01855	1.24221E-4
5633.96875	1.23877E-4
5668.0354	1.25658E-4
5684.03687	1.23496E-4
5730.82178	1.24514E-4
5760.71167	1.23608E-4
5775.74268	1.24406E-4
5817.79102	1.25793E-4
5832.72144	1.24831E-4
5876.71387	1.26684E-4
5910.71606	1.26705E-4
5924.62769	1.24572E-4
5976.66943	1.26956E-4
5992.5835	1.24062E-4
6037.55884	1.27693E-4
6052.57813	1.24214E-4
6079.60132	1.25148E-4
6105.60986	1.26661E-4
6150.65063	1.25708E-4
6165.53247	1.26618E-4
6188.49048	1.25596E-4
6211.54443	1.25812E-4
6237.54297	1.28787E-4
6277.45752	1.24831E-4
6316.39087	1.24831E-4
6350.38062	1.27744E-4
6386.37744	1.26549E-4
6401.32007	1.28001E-4
6427.33154	1.24559E-4
6473.38477	1.26761E-4
6487.44458	1.27913E-4
6511.32324	1.25659E-4
6551.40015	1.26253E-4
6590.23682	1.26434E-4
6624.33398	1.27948E-4
6653.40039	1.24674E-4
6687.21558	1.25624E-4
6722.25391	1.2771E-4
6756.22681	1.27802E-4
6792.26782	1.26454E-4
6821.2063	1.26475E-4
6851.72656	1.29725E-4
6883.58301	1.27888E-4
6917.46509	1.26085E-4
6933.5415	1.26263E-4
6977.46729	1.29217E-4
6992.40796	1.29431E-4
7018.45361	1.28378E-4
7044.55298	1.2909E-4
7089.5542	1.28815E-4
7123.48047	1.28986E-4
7137.45288	1.24765E-4
7162.36621	1.29581E-4
7188.36816	1.26156E-4
7233.48438	1.28189E-4
7247.44971	1.28166E-4
7290.47632	1.25382E-4
7322.32544	1.28383E-4
7356.27148	1.28152E-4
7368.21362	1.29307E-4
7413.2998	1.27714E-4
7427.17969	1.30772E-4
7469.14063	1.28761E-4
7484.2041	1.27814E-4
7534.18237	1.28055E-4
7569.17261	1.29517E-4
7584.15845	1.28509E-4
7610.08276	1.29813E-4
7657.19946	1.27871E-4
7690.18481	1.28684E-4
7703.07593	1.28581E-4
7729.04199	1.28111E-4
7754.99805	1.27914E-4
7796.08252	1.277E-4
7829.06421	1.28667E-4
7865.96484	1.26475E-4
7901.0603	1.28133E-4
7938.01611	1.31046E-4
7969.86475	1.30085E-4
7983.82324	1.27162E-4
8007.75464	1.26318E-4
8050.73022	1.30326E-4
8086.76563	1.28007E-4
8102.71484	1.2973E-4
8147.76538	1.31084E-4
8177.771	1.30711E-4
8191.78442	1.28563E-4
8237.70459	1.30407E-4
8270.70947	1.26271E-4
8284.646	1.27872E-4
8310.58984	1.26686E-4
8351.57861	1.3154E-4
8382.6958	1.30737E-4
8415.59814	1.29562E-4
8448.54492	1.28984E-4
8481.61035	1.28477E-4
8517.67334	1.28214E-4
8550.48535	1.27707E-4
8565.44629	1.28205E-4
8593.43555	1.29654E-4
8620.49902	1.25004E-4
8644.42773	1.30518E-4
8688.35254	1.27043E-4
8702.38721	1.28903E-4
8751.4292	1.296E-4
8766.3418	1.28637E-4
8811.31934	1.29359E-4
8825.37988	1.29238E-4
8852.34912	1.27778E-4
8879.27002	1.28123E-4
8920.3252	1.29242E-4
8935.31299	1.29401E-4
8982.23291	1.29527E-4
8998.32373	1.28178E-4
9026.31543	1.27181E-4
9076.18262	1.28234E-4
9090.19971	1.27488E-4
9135.7085	1.28914E-4
9173.86768	1.30325E-4
9187.83105	1.29481E-4
9211.86426	1.28075E-4
9252.74414	1.29872E-4
9284.89648	1.28345E-4
9317.86719	1.29141E-4
9352.67676	1.27619E-4
9386.7998	1.30326E-4
9398.80273	1.27296E-4
9420.76904	1.29522E-4
9445.74414	1.27596E-4
9495.7168	1.29188E-4
9509.73584	1.27821E-4
9554.77148	1.30965E-4
9589.64258	1.26909E-4
9621.65527	1.27096E-4
9653.75146	1.29676E-4
9668.66357	1.26686E-4
9716.56396	1.25174E-4
9751.60352	1.29141E-4
9764.58203	1.29136E-4
9788.54688	1.28302E-4
9831.50586	1.29149E-4
9864.5127	1.27498E-4
9896.49219	1.27429E-4
9929.48047	1.27557E-4
9945.53271	1.26135E-4
9999.61914	1.27804E-4
